name,repository,pkg_mng
brook,https://github.com/txthinking/brook,homebrew
broot,https://github.com/Canop/broot,homebrew
brotli,https://github.com/google/brotli,homebrew
browser,https://gist.github.com/318247,homebrew
bsdconv,https://github.com/buganini/bsdconv,homebrew
btfs,https://github.com/johang/btfs,homebrew
btop,https://github.com/aristocratos/btop,homebrew
btpd,https://github.com/downloads/btpd/btpd/btpd-0.16.tar.gz,homebrew
bubblewrap,https://github.com/containers/bubblewrap,homebrew
buildapp,https://github.com/xach/buildapp,homebrew
buildifier,https://github.com/bazelbuild/buildtools,homebrew
buildkit,https://github.com/moby/buildkit,homebrew
buildozer,https://github.com/bazelbuild/buildtools,homebrew
buildpulse-test-reporter,https://github.com/buildpulse/test-reporter,homebrew
bullet,https://github.com/bulletphysics/bullet3,homebrew
bundler-completion,https://github.com/mernen/completion-ruby,homebrew
bundletool,https://github.com/google/bundletool,homebrew
bup,https://github.com/bup/bup,homebrew
bupstash,https://github.com/andrewchambers/bupstash,homebrew
burl,https://github.com/tj/burl,homebrew
butane,https://github.com/coreos/butane,homebrew
bvm,https://github.com/bvm/bvm,homebrew
bwa,https://github.com/lh3/bwa,homebrew
bwm-ng,https://github.com/vgropp/bwm-ng,homebrew
c-blosc,https://github.com/Blosc/c-blosc,homebrew
c10t,https://github.com/udoprog/c10t,homebrew
c14-cli,https://github.com/scaleway/c14-cli,homebrew
c2048,https://github.com/mevdschee/2048.c,homebrew
c7n,https://github.com/cloud-custodian/cloud-custodian,homebrew
cacli,https://github.com/cloud-annotations/cloud-annotations,homebrew
caddy,https://github.com/caddyserver/caddy,homebrew
cadence,https://github.com/onflow/cadence,homebrew
cadence-workflow,https://github.com/uber/cadence,homebrew
cadical,https://github.com/arminbiere/cadical,homebrew
cadubi,https://github.com/statico/cadubi,homebrew
caf,https://github.com/actor-framework/actor-framework,homebrew
caffe,https://github.com/BVLC/caffe,homebrew
caire,https://github.com/esimov/caire,homebrew
cake,https://github.com/cake-build/cake,homebrew
calabash,https://github.com/ndw/xmlcalabash1,homebrew
calicoctl,https://github.com/projectcalico/calico,homebrew
camlp5,https://github.com/camlp5/camlp5,homebrew
canfigger,https://github.com/andy5995/canfigger,homebrew
cap-completion,https://github.com/bashaus/capistrano-autocomplete,homebrew
capstone,https://github.com/capstone-engine/capstone,homebrew
cargo-audit,https://github.com/RustSec/rustsec,homebrew
