name,repository,pkg_mng
libatomic_ops,https://github.com/ivmai/libatomic_ops,chromebrew
py3_speechrecognition,https://github.com/Uberi/speech_recognition,chromebrew
appstream_glib,https://github.com/hughsie/appstream-glib,chromebrew
dub,https://github.com/dlang/dub,chromebrew
libavif,https://github.com/dlang/dub,chromebrew
py3_markdown,https://github.com/Python-Markdown/markdown,chromebrew
gcab,https://gitlab.gnome.org/GNOME/gcab/-,chromebrew
clojure,https://raw.githubusercontent.com/clojure/clojure/clojure-1.10.1/readme.txt,chromebrew
peazip,https://github.com/peazip/PeaZip,chromebrew
py2_wheel,https://github.com/pypa/wheel,chromebrew
cpu_x,https://github.com/X0rg/CPU-X,chromebrew
serd,https://github.com/drobilla/serd,chromebrew
broot,https://github.com/Canop/broot,chromebrew
faac,https://github.com/knik0/faac,chromebrew
mpv,https://github.com/mpv-player/mpv,chromebrew
jansson,https://github.com/mpv-player/mpv,chromebrew
gobject_introspection,https://gitlab.gnome.org/GNOME/gobject-introspection,chromebrew
neofetch,https://github.com/dylanaraps/neofetch,chromebrew
glyr,https://github.com/sahib/glyr,chromebrew
py3_dicttoxml,https://github.com/quandyfactory/dicttoxml,chromebrew
jemalloc,https://github.com/jemalloc/jemalloc,chromebrew
screenfetch,https://github.com/KittyKatt/screenFetch,chromebrew
cronie,https://github.com/cronie-crond/cronie,chromebrew
libsass,https://github.com/sass/libsass,chromebrew
zzuf,https://github.com/samhocevar/zzuf,chromebrew
py3_tzlocal,https://github.com/regebro/tzlocal,chromebrew
pakitheme,https://github.com/saltedcoffii/pakitheme,chromebrew
xdg_utils,https://gitlab.freedesktop.org/xdg/xdg-utils/-,chromebrew
py3_iniconfig,https://github.com/pytest-dev/iniconfig,chromebrew
glfw,https://github.com/glfw/glfw,chromebrew
glibmm_2_4,https://github.com/glfw/glfw,chromebrew
libdazzle,https://gitlab.gnome.org/GNOME/libdazzle,chromebrew
modemmanager,https://gitlab.gnome.org/GNOME/libdazzle,chromebrew
docbook,https://gitlab.gnome.org/GNOME/libdazzle,chromebrew
startup_notification,https://gitlab.gnome.org/GNOME/libdazzle,chromebrew
tesseract,https://github.com/tesseract-ocr/tesseract,chromebrew
musl_krb5,https://github.com/krb5/krb5,chromebrew
re2,https://github.com/krb5/krb5,chromebrew
lilv,https://github.com/lv2/lilv,chromebrew
xdg_dbus_proxy,https://github.com/flatpak/xdg-dbus-proxy,chromebrew
libbytesize,https://github.com/storaged-project/libbytesize,chromebrew
speex,https://gitlab.xiph.org/xiph/speex,chromebrew
libarchive,https://gitlab.xiph.org/xiph/speex,chromebrew
epiphany,https://gitlab.gnome.org/GNOME/epiphany,chromebrew
py3_sphinxcontrib_htmlhelp,https://github.com/sphinx-doc/sphinxcontrib-htmlhelp,chromebrew
qemu,https://github.com/qemu/qemu,chromebrew
gstreamer,https://gitlab.freedesktop.org/gstreamer/gstreamer,chromebrew
sl,https://github.com/mtoyoda/sl,chromebrew
py3_xlsxwriter,https://github.com/jmcnamara/XlsxWriter,chromebrew
graphite,https://github.com/silnrsi/graphite,chromebrew
py3_pyte,https://github.com/selectel/pyte,chromebrew
coreutils,https://github.com/selectel/pyte,chromebrew
libepoxy,https://github.com/anholt/libepoxy,chromebrew
tepl_6,https://gitlab.gnome.org/Archive/tepl,chromebrew
samurai,https://github.com/michaelforney/samurai,chromebrew
eudev,https://github.com/gentoo/eudev,chromebrew
ripgrep,https://github.com/BurntSushi/ripgrep,chromebrew
xcb_util_xrm,https://github.com/Airblader/xcb-util-xrm,chromebrew
gambit,https://github.com/gambit/gambit,chromebrew
gmmlib,https://github.com/intel/gmmlib,chromebrew
py3_markupsafe,https://github.com/pallets/markupsafe,chromebrew
musl_libunbound,https://github.com/pallets/markupsafe,chromebrew
lz4,https://github.com/lz4/lz4,chromebrew
at_spi2_atk,https://github.com/GNOME/at-spi2-atk,chromebrew
bullet,https://github.com/bulletphysics/bullet3,chromebrew
sassc,https://github.com/sass/sassc,chromebrew
smallbasic,https://github.com/smallbasic/SmallBASIC,chromebrew
libmtp,https://github.com/libmtp/libmtp,chromebrew
vim_runtime,https://github.com/vim/vim,chromebrew
gifgen,https://github.com/lukechilds/gifgen,chromebrew
libmbedtls,https://github.com/ARMmbed/mbedtls,chromebrew
libglvnd,https://gitlab.freedesktop.org/glvnd/libglvnd,chromebrew
py3_dateutil,https://github.com/dateutil/dateutil,chromebrew
xrdb,https://gitlab.freedesktop.org/xorg/app/xrdb,chromebrew
uthash,https://github.com/troydhanson/uthash,chromebrew
ferdi,https://github.com/getferdi/ferdi,chromebrew
f3,https://github.com/AltraMayor/f3,chromebrew
py3_pygments,https://github.com/pygments/pygments,chromebrew
icu4c,https://github.com/unicode-org/icu,chromebrew
libvips,https://github.com/unicode-org/icu,chromebrew
glmark2,https://github.com/glmark2/glmark2,chromebrew
gsm,https://github.com/glmark2/glmark2,chromebrew
zeromq,https://github.com/zeromq/libzmq,chromebrew
py3_xlrd,https://github.com/python-excel/xlrd,chromebrew
openssl,https://github.com/python-excel/xlrd,chromebrew
brave,https://github.com/brave/brave-browser,chromebrew
py3_pluggy,https://github.com/pytest-dev/pluggy,chromebrew
vivaldi,https://github.com/pytest-dev/pluggy,chromebrew
pmd,https://github.com/pmd/pmd,chromebrew
libsolv,https://github.com/openSUSE/libsolv,chromebrew
crew_launcher,https://github.com/chromebrew/crew-launcher,chromebrew
gb,https://github.com/constabulary/gb,chromebrew
wpebackend_fdo,https://github.com/constabulary/gb,chromebrew
udisks2,https://github.com/storaged-project/udisks,chromebrew
folks,https://github.com/storaged-project/udisks,chromebrew
aircrack_ng,https://github.com/aircrack-ng/aircrack-ng,chromebrew
sphinx,https://github.com/sphinx-doc/sphinx,chromebrew
mypaint,https://github.com/mypaint/mypaint,chromebrew
uwsgi,https://github.com/unbit/uwsgi,chromebrew
py3_toml,https://github.com/uiri/toml,chromebrew
aribb24,https://github.com/nkoriyama/aribb24,chromebrew
xorg_intel_driver,https://github.com/nkoriyama/aribb24,chromebrew
libharu,https://github.com/libharu/libharu,chromebrew
pcaudiolib,https://github.com/espeak-ng/pcaudiolib,chromebrew
transmission,https://github.com/transmission/transmission-releases/raw/master/transmission-2.94.tar.xz,chromebrew
virglrenderer,https://github.com/transmission/transmission-releases/raw/master/transmission-2.94.tar.xz,chromebrew
neon,https://github.com/notroj/neon,chromebrew
alsa_tools,https://github.com/alsa-project/alsa-tools,chromebrew
tcpflow,https://github.com/simsong/tcpflow,chromebrew
spark,https://raw.githubusercontent.com/holman/spark/ab88ac6f8f33698f39ece2f109b1117ef39a68eb/README.md,chromebrew
libsoup2,https://gitlab.gnome.org/GNOME/libsoup,chromebrew
rlwrap,https://github.com/hanslub42/rlwrap,chromebrew
upx,https://github.com/upx/upx,chromebrew
hunspell_en_us,https://github.com/hunspell/hunspell,chromebrew
mutagen,https://github.com/mutagen-io/mutagen,chromebrew
ibus,https://github.com/ibus/ibus,chromebrew
libxdmcp,https://gitlab.freedesktop.org/xorg/lib/libxdmcp,chromebrew
packer_completion,https://github.com/mrolli/packer-bash-completion,chromebrew
dropbox_uploader,https://github.com/andreafabrizi/Dropbox-Uploader,chromebrew
exempi,https://github.com/andreafabrizi/Dropbox-Uploader,chromebrew
libostree,https://github.com/andreafabrizi/Dropbox-Uploader,chromebrew
djvulibre,https://github.com/andreafabrizi/Dropbox-Uploader,chromebrew
libeconf,https://github.com/openSUSE/libeconf,chromebrew
clib,https://github.com/clibs/clib,chromebrew
grive,https://github.com/vitalif/grive2,chromebrew
gifsicle,https://github.com/kohler/gifsicle,chromebrew
libndp,https://github.com/jpirko/libndp,chromebrew
sbt,https://github.com/sbt/sbt,chromebrew
py3_sphinxcontrib_devhelp,https://github.com/sphinx-doc/sphinxcontrib-devhelp,chromebrew
libsoup,https://gitlab.gnome.org/GNOME/libsoup,chromebrew
libmfx,https://github.com/lu-zero/mfx_dispatch,chromebrew
py3_cssselect,https://github.com/scrapy/cssselect,chromebrew
py3_arrow,https://github.com/arrow-py/arrow,chromebrew
libconfig,https://hyperrealm.github.io/libconfig/dist/libconfig-1.7.2.tar.gz,chromebrew
gcr,https://hyperrealm.github.io/libconfig/dist/libconfig-1.7.2.tar.gz,chromebrew
kcov,https://github.com/SimonKagstrom/kcov,chromebrew
ltrace,https://gitlab.com/cespedes/ltrace,chromebrew
umockdev,https://github.com/martinpitt/umockdev,chromebrew
py3_attrs,https://github.com/python-attrs/attrs,chromebrew
packer,https://github.com/python-attrs/attrs,chromebrew
xxhash,https://github.com/Cyan4973/xxHash,chromebrew
apg,https://github.com/Cyan4973/xxHash,chromebrew
libnet,https://github.com/libnet/libnet,chromebrew
ghostscript,https://github.com/ArtifexSoftware/ghostpdl-downloads,chromebrew
pdm,https://github.com/pdm-project/pdm,chromebrew
google_cloud_sdk,https://github.com/pdm-project/pdm,chromebrew
libconfuse,https://github.com/martinh/libconfuse,chromebrew
musl_libnghttp2,https://github.com/nghttp2/nghttp2,chromebrew
libheif,https://github.com/nghttp2/nghttp2,chromebrew
libgeotiff,https://github.com/OSGeo/libgeotiff,chromebrew
libdeflate,https://github.com/ebiggers/libdeflate,chromebrew
oci_cli,https://github.com/oracle/oci-cli,chromebrew
pavucontrol,https://github.com/pulseaudio/pavucontrol,chromebrew
zziplib,https://github.com/gdraheim/zziplib,chromebrew
py3_pytimeparse,https://github.com/wroberts/pytimeparse,chromebrew
musl_curl,https://github.com/wroberts/pytimeparse,chromebrew
nethack,https://github.com/NetHack/NetHack,chromebrew
cpputest,https://github.com/cpputest/cpputest,chromebrew
double_conversion,https://github.com/google/double-conversion,chromebrew
liburing,https://github.com/google/double-conversion,chromebrew
axel,https://github.com/axel-download-accelerator/axel,chromebrew
py3_pip,https://github.com/pypa/pip,chromebrew
gcc,https://github.com/pypa/pip,chromebrew
sass,https://github.com/sass/dart-sass,chromebrew
py3_pyopenssl,https://github.com/pyca/pyopenssl,chromebrew
graphviz,https://github.com/pyca/pyopenssl,chromebrew
mold,https://github.com/rui314/mold,chromebrew
openldap,https://github.com/rui314/mold,chromebrew
weston,https://gitlab.freedesktop.org/wayland/weston,chromebrew
fig2dev,https://gitlab.freedesktop.org/wayland/weston,chromebrew
libde265,https://gitlab.freedesktop.org/wayland/weston,chromebrew
arpack_ng,https://github.com/opencollab/arpack-ng,chromebrew
wayland_proxy_virtwl,https://github.com/talex5/wayland-proxy-virtwl,chromebrew
py3_sphinxcontrib_serializinghtml,https://github.com/sphinx-doc/sphinxcontrib-serializinghtml,chromebrew
libgcrypt,https://github.com/sphinx-doc/sphinxcontrib-serializinghtml,chromebrew
py3_sqlalchemy,https://github.com/sqlalchemy/sqlalchemy,chromebrew
py3_filelock,https://github.com/benediktschmitt/py-filelock,chromebrew
fontconfig,https://gitlab.freedesktop.org/fontconfig/fontconfig,chromebrew
libebml,https://github.com/Matroska-Org/libebml,chromebrew
protobuf,https://github.com/protocolbuffers/protobuf,chromebrew
wxwidgets,https://github.com/wxWidgets/wxWidgets,chromebrew
libinih,https://github.com/wxWidgets/wxWidgets,chromebrew
imagemagick6,https://github.com/ImageMagick/ImageMagick6,chromebrew
py3_pytest,https://github.com/pytest-dev/pytest,chromebrew
diy,https://github.com/diatomic/diy,chromebrew
perl_read_key,https://github.com/diatomic/diy,chromebrew
hwloc,https://github.com/open-mpi/hwloc,chromebrew
go,https://github.com/open-mpi/hwloc,chromebrew
docbook_xml51,https://github.com/open-mpi/hwloc,chromebrew
spice_protocol,https://gitlab.freedesktop.org/spice/spice-protocol/-,chromebrew
octane,https://github.com/chromium/octane,chromebrew
libgee,https://github.com/chromium/octane,chromebrew
librsync,https://github.com/librsync/librsync,chromebrew
waf,https://gitlab.com/ita1024/waf,chromebrew
snappy,https://github.com/google/snappy,chromebrew
libcdio_paranoia,https://github.com/rocky/libcdio-paranoia,chromebrew
clutter_gtk,https://github.com/rocky/libcdio-paranoia,chromebrew
igt_gpu_tools,https://github.com/rocky/libcdio-paranoia,chromebrew
libadwaita,https://gitlab.gnome.org/GNOME/libadwaita,chromebrew
sshfs,https://github.com/libfuse/sshfs,chromebrew
profanity,https://profanity-im.github.io/profanity-0.6.0.tar.gz,chromebrew
libfrei0r,https://github.com/dyne/frei0r,chromebrew
libcaca,https://github.com/cacalabs/libcaca,chromebrew
libxi,https://github.com/cacalabs/libcaca,chromebrew
yajl,https://github.com/lloyd/yajl,chromebrew
rsu_client,https://github.com/rsu-client/rsu-client,chromebrew
wireshark,https://github.com/wireshark/wireshark,chromebrew
gnome_common,https://github.com/GNOME/gnome-common,chromebrew
roswell,https://github.com/roswell/roswell,chromebrew
fasd,https://github.com/clvv/fasd,chromebrew
libvisual,https://github.com/Libvisual/libvisual,chromebrew
gnome_settings_daemon,https://gitlab.gnome.org/GNOME/gnome-settings-daemon,chromebrew
imgur,https://github.com/tremby/imgur.sh,chromebrew
deployer,https://github.com/deployphp/deployer,chromebrew
pixman,https://gitlab.freedesktop.org/pixman/pixman,chromebrew
cairo,https://gitlab.freedesktop.org/cairo/cairo,chromebrew
libxfce4ui,https://gitlab.freedesktop.org/cairo/cairo,chromebrew
py3_pycryptodomex,https://github.com/Legrandin/pycryptodome,chromebrew
polkit,https://gitlab.freedesktop.org/polkit/polkit,chromebrew
minerd,https://github.com/pooler/cpuminer,chromebrew
pkgconfig,https://gitlab.freedesktop.org/pkg-config/pkg-config/-,chromebrew
crossmobile,https://github.com/crossmob/CrossMobile,chromebrew
mutter,https://gitlab.gnome.org/GNOME/mutter,chromebrew
boost,https://gitlab.gnome.org/GNOME/mutter,chromebrew
wayland_protocols,https://gitlab.freedesktop.org/wayland/wayland-protocols,chromebrew
ldc,https://github.com/ldc-developers/ldc,chromebrew
libudev_stub,https://github.com/therealkenc/libudev-stub,chromebrew
librhash,https://github.com/rhash/RHash,chromebrew
vidstab,https://github.com/georgmartius/vid.stab,chromebrew
py3_numpy,https://github.com/numpy/numpy,chromebrew
py3_pillow,https://github.com/python-pillow/Pillow,chromebrew
xcb_proto,https://gitlab.freedesktop.org/xorg/proto/xcbproto,chromebrew
py3_decorator,https://github.com/micheles/decorator,chromebrew
geany,https://github.com/geany/geany,chromebrew
cairomm_1_0,https://github.com/geany/geany,chromebrew
leveldb,https://github.com/google/leveldb,chromebrew
py3_importlib_metadata,https://github.com/python/importlib_metadata,chromebrew
libxcvt,https://gitlab.freedesktop.org/xorg/lib/libxcvt,chromebrew
json_glib,https://gitlab.gnome.org/GNOME/json-glib,chromebrew
py3_pyasn1,https://github.com/etingof/pyasn1,chromebrew
gdbm,https://github.com/etingof/pyasn1,chromebrew
chafa,https://github.com/hpjansson/chafa,chromebrew
wireless_tools,https://github.com/HewlettPackard/wireless-tools,chromebrew
spacefm,https://github.com/IgnorantGuru/spacefm,chromebrew
libwmf,https://github.com/caolanm/libwmf,chromebrew
haveged,https://github.com/jirka-h/haveged,chromebrew
miniupnpc,https://github.com/miniupnp/miniupnp,chromebrew
webkit2gtk_4,https://github.com/miniupnp/miniupnp,chromebrew
ranger,https://github.com/ranger/ranger,chromebrew
py3_tox,https://github.com/tox-dev/tox,chromebrew
dosbox_x,https://github.com/joncampbell123/dosbox-x,chromebrew
arduino_ide,https://github.com/arduino/Arduino,chromebrew
newlisp,https://github.com/kosh04/newlisp,chromebrew
heroku,https://github.com/heroku/cli,chromebrew
osl,https://github.com/periscop/openscop,chromebrew
openal,https://github.com/kcat/openal-soft,chromebrew
php80,https://github.com/kcat/openal-soft,chromebrew
caja,https://github.com/kcat/openal-soft,chromebrew
kbd,https://github.com/legionus/kbd,chromebrew
libsodium,https://github.com/jedisct1/libsodium,chromebrew
ruby_rubocop,# 'https://github.com/rubocop/rubocop,chromebrew
libpeas,https://github.com/GNOME/libpeas,chromebrew
imagemagick7,https://github.com/ImageMagick/ImageMagick,chromebrew
bats,https://github.com/sstephenson/bats,chromebrew
cups,https://github.com/OpenPrinting/cups,chromebrew
py3_semantic_version,https://github.com/rbarrois/python-semanticversion,chromebrew
gzsize,https://github.com/bfontaine/gzsize,chromebrew
py3_psutil,https://github.com/giampaolo/psutil,chromebrew
py3_urwid,https://github.com/urwid/urwid,chromebrew
netperf,https://github.com/HewlettPackard/netperf,chromebrew
docbook_xml,https://github.com/HewlettPackard/netperf,chromebrew
libmaxminddb,https://github.com/maxmind/libmaxminddb,chromebrew
has,https://github.com/kdabir/has,chromebrew
py3_sphinxcontrib_jsmath,https://github.com/sphinx-doc/sphinxcontrib-jsmath,chromebrew
libnghttp2,https://github.com/nghttp2/nghttp2,chromebrew
librsvg,https://gitlab.gnome.org/GNOME/librsvg,chromebrew
libdsm,https://github.com/videolabs/libdsm,chromebrew
ruby_webrick,https://github.com/ruby/webrick,chromebrew
hunspell_es_any,https://github.com/hunspell/hunspell,chromebrew
oniguruma,https://github.com/kkos/oniguruma,chromebrew
pupnp,https://github.com/pupnp/pupnp,chromebrew
gmime,https://github.com/jstedfast/gmime,chromebrew
py3_libevdev,https://gitlab.freedesktop.org/libevdev/python-libevdev,chromebrew
py3_oci,https://github.com/oracle/oci-python-sdk,chromebrew
unshield,https://github.com/twogood/unshield,chromebrew
flatseal,https://github.com/tchx84/Flatseal,chromebrew
libxcomposite,https://github.com/tchx84/Flatseal,chromebrew
faad2,https://github.com/knik0/faad2,chromebrew
musl_openssl,https://github.com/knik0/faad2,chromebrew
nanomsg,https://github.com/nanomsg/nanomsg,chromebrew
tracker3,https://gitlab.gnome.org/GNOME/tracker,chromebrew
libinput,https://gitlab.freedesktop.org/libinput/libinput,chromebrew
hunspell_fr_fr,https://github.com/hunspell/hunspell,chromebrew
tldr,https://github.com/raylee/tldr-sh-client,chromebrew
poppler_data,https://github.com/raylee/tldr-sh-client,chromebrew
vulkan_headers,https://github.com/KhronosGroup/Vulkan-Headers,chromebrew
alsa_lib,https://github.com/KhronosGroup/Vulkan-Headers,chromebrew
proxychains,https://github.com/haad/proxychains,chromebrew
handbrake,https://github.com/HandBrake/HandBrake,chromebrew
iniparser,https://github.com/ndevilla/iniparser,chromebrew
gst_plugins_base,https://github.com/ndevilla/iniparser,chromebrew
gtk_vnc,https://gitlab.gnome.org/GNOME/gtk-vnc,chromebrew
fuse3,https://github.com/libfuse/libfuse,chromebrew
libgweather,https://github.com/GNOME/libgweather,chromebrew
jq,https://github.com/stedolan/jq,chromebrew
py3_agate_dfb,https://github.com/wireservice/agate-dbf,chromebrew
hunspell,https://github.com/hunspell/hunspell,chromebrew
python3,https://github.com/hunspell/hunspell,chromebrew
libcheck,https://github.com/libcheck/check,chromebrew
py3_werkzeug,https://github.com/pallets/werkzeug,chromebrew
txt2regex,https://github.com/aureliojargas/txt2regex,chromebrew
libdnet,https://github.com/dugsong/libdnet,chromebrew
cmake,https://github.com/Kitware/CMake,chromebrew
rhino,https://github.com/mozilla/rhino,chromebrew
libdb,https://github.com/berkeleydb/libdb,chromebrew
brotli,https://github.com/google/brotli,chromebrew
pacparser,https://github.com/pacparser/pacparser,chromebrew
leptonica,https://github.com/DanBloomberg/leptonica,chromebrew
mimalloc,https://github.com/microsoft/mimalloc,chromebrew
py3_alabaster,https://github.com/bitprophet/alabaster,chromebrew
pup,https://github.com/bitprophet/alabaster,chromebrew
arping,https://github.com/ThomasHabets/arping,chromebrew
py3_minidb,https://github.com/thp/minidb,chromebrew
py3_slugify,https://github.com/un33k/python-slugify,chromebrew
git_lfs,https://github.com/un33k/python-slugify,chromebrew
py3_pyicu,https://gitlab.pyicu.org/main/pyicu,chromebrew
libgd,https://gitlab.pyicu.org/main/pyicu,chromebrew
procps,https://gitlab.com/procps-ng/procps/-,chromebrew
jack1,https://github.com/jackaudio/jack1,chromebrew
py3_virtualenv,https://github.com/pypa/virtualenv,chromebrew
py3_itsdangerous,https://github.com/pallets/itsdangerous,chromebrew
pandoc,https://github.com/jgm/pandoc,chromebrew
gtk3,https://gitlab.gnome.org/GNOME/gtk,chromebrew
iputils,https://github.com/iputils/iputils,chromebrew
muparser,https://github.com/beltoforion/muparser,chromebrew
bmon,https://github.com/beltoforion/muparser,chromebrew
py3_pyparsing,https://github.com/pyparsing/pyparsing,chromebrew
glproto,https://github.com/freedesktop/glproto,chromebrew
lm_sensors,https://github.com/lm-sensors/lm-sensors,chromebrew
wkhtmltox,https://github.com/lm-sensors/lm-sensors,chromebrew
py3_leather,https://github.com/wireservice/leather,chromebrew
gnome_text_editor,https://gitlab.gnome.org/GNOME/gnome-text-editor,chromebrew
py3_impacket,https://github.com/SecureAuthCorp/impacket,chromebrew
gnome_themes_standard,https://github.com/GNOME/gnome-themes-extra,chromebrew
libaudiofile,https://github.com/mpruett/audiofile,chromebrew
xterm,https://github.com/mpruett/audiofile,chromebrew
libcap_ng,https://github.com/stevegrubb/libcap-ng,chromebrew
qtfm,https://github.com/rodlie/qtfm,chromebrew
gnome_desktop,https://gitlab.gnome.org/GNOME/gnome-desktop,chromebrew
metasploit,https://github.com/rapid7/metasploit-framework,chromebrew
swi_prolog,https://github.com/rapid7/metasploit-framework,chromebrew
docbook_xsl,https://github.com/rapid7/metasploit-framework,chromebrew
py3_agate_excel,https://github.com/wireservice/agate-excel,chromebrew
thefuck,https://github.com/nvbn/thefuck,chromebrew
torbrowser,https://github.com/nvbn/thefuck,chromebrew
neovim,https://github.com/neovim/neovim,chromebrew
pugixml,https://github.com/zeux/pugixml,chromebrew
musl_brotli,https://github.com/google/brotli,chromebrew
openjpeg,https://github.com/uclouvain/openjpeg,chromebrew
libmysofa,https://github.com/hoene/libmysofa,chromebrew
