name,repository,pkg_mng
atomic,https://github.com/Fabien-Chouteau/atomic,alire
simple_components,https://github.com/alire-project/dak_simple_components,alire
si_units,https://github.com/HeisenbugLtd/si_units,alire
simple_logging,https://github.com/alire-project/simple_logging,alire
cmd_ada,https://github.com/heharkon/ada_cmd,alire
microbit_examples,https://github.com/Fabien-Chouteau/microbit_examples,alire
microbit_bsp,https://github.com/Fabien-Chouteau/microbit_bsp,alire
minisamd51_example,https://github.com/Fabien-Chouteau/minisamd51_example,alire
minisamd51_bsp,https://github.com/Fabien-Chouteau/minisamd51_bsp,alire
minirest,https://github.com/mosteo/minirest,alire
pico_bsp,https://github.com/JeremyGrosser/pico_bsp,alire
pico_examples,https://github.com/JeremyGrosser/pico_examples,alire
jupyter_kernel,https://github.com/reznikmm/jupyter,alire
canberra_ada,https://github.com/onox/canberra-ada,alire
aaa,https://github.com/mosteo/aaa,alire
protobuf,https://github.com/reznikmm/protobuf,alire
progress_indicators,https://github.com/pyjarrett/progress_indicators,alire
utilada_curl,https://github.com/stcarrez/ada-util,alire
utilada,https://github.com/stcarrez/ada-util,alire
utilada_xml,https://github.com/stcarrez/ada-util,alire
utilada_aws,https://github.com/stcarrez/ada-util,alire
utilada_lzma,https://github.com/stcarrez/ada-util,alire
utilada_unit,https://github.com/stcarrez/ada-util,alire
edc_client,https://github.com/hgrodriguez/edc-client,alire
are,https://gitlab.com/stcarrez/resource-embedder,alire
spawn_glib,https://github.com/reznikmm/spawn/files/5311744/spawn_glib-1.0.0.tar.gz,alire
spat,https://github.com/HeisenbugLtd/spat,alire
spawn,https://github.com/AdaCore/spawn,alire
sparknacl,https://github.com/rod-chapman/SPARKNaCl,alire
specfun,https://gitlab.com/my-ada-library/specfun,alire
spdx,https://github.com/Fabien-Chouteau/spdx_ada,alire
spark_unbound,https://github.com/mhatzl/spark_unbound,alire
servletada,https://github.com/stcarrez/ada-servlet,alire
servletada_aws,https://github.com/stcarrez/ada-servlet,alire
serverfaces_unit,https://github.com/stcarrez/ada-asf,alire
security,https://github.com/stcarrez/ada-security,alire
serverfaces,https://github.com/stcarrez/ada-asf,alire
servletada_unit,https://github.com/stcarrez/ada-servlet,alire
septum,https://github.com/pyjarrett/septum,alire
semantic_versioning,https://github.com/alire-project/semantic_versioning,alire
ayacc,https://github.com/Ada-France/ayacc,alire
templates_parser,https://github.com/AdaCore/templates-parser,alire
bbqueue,https://github.com/Fabien-Chouteau/bbqueue-spark,alire
bb_pico_bsp,https://github.com/Fabien-Chouteau/bb_pico_bsp,alire
pbkdf2,https://github.com/AntonMeep/pbkdf2,alire
svd2ada,https://github.com/AdaCore/svd2ada,alire
dotenv,https://github.com/Heziode/ada-dotenv,alire
sha2,https://github.com/AntonMeep/sha2,alire
sh1107,https://github.com/hgrodriguez/sh1107,alire
