,:ID,PKG_NAME,PAGE_RANK,:LABEL
629,vcpkg629,glog,2.113152302815781,vcpkg
1383,vcpkg1383,psimd,2.1073166297647803,vcpkg
744,vcpkg744,jasper,2.107207500959081,vcpkg
1249,vcpkg1249,openal-soft,2.101538932646556,vcpkg
542,vcpkg542,ffmpeg,2.0998375994202663,vcpkg
1070,vcpkg1070,lz4,2.0986290866985504,vcpkg
1374,vcpkg1374,proj,2.095544580668355,vcpkg
1389,vcpkg1389,pugixml,2.094986028048847,vcpkg
236,vcpkg236,boost-random,2.092709177019164,vcpkg
79,vcpkg79,azure-core-cpp,2.0903753161012357,vcpkg
876,vcpkg876,libffi,2.0901164860930144,vcpkg
1028,vcpkg1028,libvorbis,2.0849338731974054,vcpkg
166,vcpkg166,boost-exception,2.0847313949238617,vcpkg
1515,vcpkg1515,readline-unix,2.082140913250984,vcpkg
627,vcpkg627,glm,2.0770590542921816,vcpkg
1655,vcpkg1655,spirv-headers,2.0766350195920937,vcpkg
1290,vcpkg1290,opus,2.076106443614387,vcpkg
314,vcpkg314,catch2,2.0705691677920868,vcpkg
1876,vcpkg1876,xtensor,2.066441880445182,vcpkg
1817,vcpkg1817,vcpkg-tool-python2,2.0650766948264616,vcpkg
324,vcpkg324,cfitsio,2.06342515674929,vcpkg
381,vcpkg381,corrade,2.06277861268295,vcpkg
986,vcpkg986,libsigcpp,2.061762117058415,vcpkg
778,vcpkg778,kf5coreaddons,2.051847292805757,vcpkg
1858,vcpkg1858,wxwidgets,2.0511607425187077,vcpkg
268,vcpkg268,boost-unordered,2.0508023968822284,vcpkg
133,vcpkg133,boost-any,2.050571420518951,vcpkg
570,vcpkg570,freeglut,2.043331026171738,vcpkg
139,vcpkg139,boost-beast,2.0391377039399563,vcpkg
27,vcpkg27,apr,2.038347922935588,vcpkg
262,vcpkg262,boost-type-index,2.0356277617169605,vcpkg
1844,vcpkg1844,winpcap,2.02727742856052,vcpkg
1262,vcpkg1262,openexr,2.0234985879963494,vcpkg
458,vcpkg458,directx-headers,2.0226027130929345,vcpkg
1106,vcpkg1106,metis,2.0214666025648853,vcpkg
606,vcpkg606,geos,2.009827414896058,vcpkg
173,vcpkg173,boost-function-types,2.0078831136109603,vcpkg
1257,vcpkg1257,opencv,2.004730619056637,vcpkg
1022,vcpkg1022,libusb-win32,2.0021607311322995,vcpkg
1421,vcpkg1421,qt5-multimedia,2.0021607311322995,vcpkg
758,vcpkg758,jsoncpp,2.0007961227674502,vcpkg
1475,vcpkg1475,qtserialport,1.998291562754755,vcpkg
1774,vcpkg1774,umock-c,1.9958058315396665,vcpkg
1444,vcpkg1444,qt5-x11extras,1.994377924360954,vcpkg
909,vcpkg909,libimobiledevice,1.9917470801021944,vcpkg
751,vcpkg751,json-c,1.990971670381152,vcpkg
719,vcpkg719,imgui,1.9882273927194107,vcpkg
144,vcpkg144,boost-chrono,1.987884995017124,vcpkg
776,vcpkg776,kf5config,1.9865979184112128,vcpkg
1393,vcpkg1393,python3,1.9839316115714272,vcpkg
552,vcpkg552,flatbuffers,1.9838632725362009,vcpkg
734,vcpkg734,irrlicht,1.979731159734161,vcpkg
308,vcpkg308,capstone,1.9795763993562772,vcpkg
214,vcpkg214,boost-numeric-conversion,1.970318975156947,vcpkg
963,vcpkg963,libpopt,1.970253803838222,vcpkg
406,vcpkg406,cppzmq,1.9701610097753823,vcpkg
88,vcpkg88,azure-storage-common-cpp,1.9690447363809505,vcpkg
154,vcpkg154,boost-conversion,1.96783925670254,vcpkg
209,vcpkg209,boost-msm,1.9662324357887104,vcpkg
1552,vcpkg1552,rxcpp,1.9651630398120663,vcpkg
918,vcpkg918,liblemon,1.9636727525747613,vcpkg
152,vcpkg152,boost-context,1.96304559535464,vcpkg
1085,vcpkg1085,mapbox-variant,1.962464860911096,vcpkg
599,vcpkg599,gdcm,1.9619556725869884,vcpkg
997,vcpkg997,libsquish,1.960942914268181,vcpkg
171,vcpkg171,boost-format,1.9593034020827225,vcpkg
623,vcpkg623,glfw3,1.9566172469324477,vcpkg
220,vcpkg220,boost-pfr,1.9560776361621404,vcpkg
195,vcpkg195,boost-leaf,1.9560776361621404,vcpkg
1259,vcpkg1259,opencv3,1.9559460804801223,vcpkg
1124,vcpkg1124,minizip,1.9544008488652864,vcpkg
705,vcpkg705,ignition-math6,1.9495702937767283,vcpkg
1268,vcpkg1268,openjpeg,1.9487875290568524,vcpkg
284,vcpkg284,brotli,1.9482158057840029,vcpkg
359,vcpkg359,cminpack,1.9478242085272763,vcpkg
364,vcpkg364,cocoyaxi,1.9478242085272763,vcpkg
369,vcpkg369,comms,1.9478242085272763,vcpkg
807,vcpkg807,kinectsdk1,1.9478242085272763,vcpkg
1011,vcpkg1011,libtommath,1.9478242085272763,vcpkg
957,vcpkg957,libp7client,1.9478242085272763,vcpkg
42,vcpkg42,arrow,1.9478242085272763,vcpkg
917,vcpkg917,liblbfgs,1.9478242085272763,vcpkg
1303,vcpkg1303,paho-mqtt,1.9478242085272763,vcpkg
1194,vcpkg1194,networkdirect-sdk,1.9478242085272763,vcpkg
1334,vcpkg1334,picojson,1.9478242085272763,vcpkg
1900,vcpkg1900,zookeeper,1.9478242085272763,vcpkg
842,vcpkg842,libatomic-ops,1.9478242085272763,vcpkg
473,vcpkg473,dmlc,1.9478242085272763,vcpkg
419,vcpkg419,cryptopp,1.9478242085272763,vcpkg
1692,vcpkg1692,tacopie,1.9478242085272763,vcpkg
1155,vcpkg1155,ms-gsl,1.9478242085272763,vcpkg
1696,vcpkg1696,taskflow,1.9478242085272763,vcpkg
104,vcpkg104,benchmark,1.9478242085272763,vcpkg
435,vcpkg435,czmq,1.9478242085272763,vcpkg
1204,vcpkg1204,nng,1.9478242085272763,vcpkg
584,vcpkg584,function2,1.9478242085272763,vcpkg
786,vcpkg786,kf5i18n,1.944996747041611,vcpkg
1621,vcpkg1621,snappy,1.9443921812567928,vcpkg
65,vcpkg65,aws-c-cal,1.9433541167974548,vcpkg
78,vcpkg78,azure-c-shared-utility,1.943315313587,vcpkg
488,vcpkg488,eabase,1.942082102705576,vcpkg
803,vcpkg803,kf5widgetsaddons,1.9394336446917757,vcpkg
1558,vcpkg1558,s2n,1.938824645113968,vcpkg
743,vcpkg743,jansson,1.9362389607708903,vcpkg
1888,vcpkg1888,yasm-tool-helper,1.9350715702683012,vcpkg
211,vcpkg211,boost-multi-index,1.93350960092936,vcpkg
272,vcpkg272,boost-variant2,1.9301479416213516,vcpkg
1472,vcpkg1472,qtscxml,1.929317105283501,vcpkg
218,vcpkg218,boost-parameter,1.926684062143927,vcpkg
188,vcpkg188,boost-intrusive,1.9255328594810015,vcpkg
1810,vcpkg1810,vcpkg-gfortran,1.9233486712695904,vcpkg
1740,vcpkg1740,tinyxml,1.9210483983814224,vcpkg
1297,vcpkg1297,osi,1.9208184300453988,vcpkg
201,vcpkg201,boost-logic,1.9191552862000143,vcpkg
17,vcpkg17,ampl-mp,1.9170400316884508,vcpkg
1447,vcpkg1447,qtactiveqt,1.9170400316884508,vcpkg
16,vcpkg16,ampl-asl,1.9170400316884508,vcpkg
612,vcpkg612,gettimeofday,1.9161462640626,vcpkg
1424,vcpkg1424,qt5-quickcontrols,1.9100560321581328,vcpkg
906,vcpkg906,libidn2,1.909839069463386,vcpkg
1666,vcpkg1666,sqlpp11,1.9081884025089249,vcpkg
1271,vcpkg1271,openmpi,1.9079507602313652,vcpkg
1162,vcpkg1162,msmpi,1.9079507602313652,vcpkg
883,vcpkg883,libgcrypt,1.907868931658833,vcpkg
1443,vcpkg1443,qt5-winextras,1.9054558467742488,vcpkg
70,vcpkg70,aws-c-io,1.9049426287714235,vcpkg
1685,vcpkg1685,suitesparse,1.9030229670802912,vcpkg
231,vcpkg231,boost-property-tree,1.901132787329172,vcpkg
655,vcpkg655,gsl-lite,1.9006675165269649,vcpkg
410,vcpkg410,cpuinfo,1.8957086982104008,vcpkg
1149,vcpkg1149,mpi,1.8952728391110272,vcpkg
1147,vcpkg1147,mpfr,1.895055997068028,vcpkg
323,vcpkg323,ceres,1.8934430670721925,vcpkg
178,vcpkg178,boost-graph,1.8879553222305745,vcpkg
652,vcpkg652,grpc,1.8864187304735596,vcpkg
827,vcpkg827,lcms,1.885013477693543,vcpkg
1023,vcpkg1023,libusbmuxd,1.8849099494847943,vcpkg
1471,vcpkg1471,qtremoteobjects,1.884334296911785,vcpkg
626,vcpkg626,glibmm,1.882048413555318,vcpkg
15,vcpkg15,alsa,1.8800682098678336,vcpkg
1431,vcpkg1431,qt5-serialport,1.8791994427914571,vcpkg
1040,vcpkg1040,libxslt,1.8771703382083804,vcpkg
28,vcpkg28,apr-util,1.8742628947032385,vcpkg
297,vcpkg297,c-ares,1.8726555235438835,vcpkg
704,vcpkg704,ignition-math4,1.8689375322193864,vcpkg
